experiment_id,test_loss,test_metric,test_status
ENC_chs16_ks_5_att_posenc_smooth_True_rh,1.0873552560806274,0.4795008912655971,True
ENC_chs16_ks_5_att_posenc_smooth_True_ticks,1.073905110359192,0.4385026737967914,True
ENC_chs16_ks_5_att_se_smooth_False_beats,1.20750093460083,0.2780748663101604,True
ENC_chs16_ks_5_att_se_smooth_False_bpm_estimates,1.1315170526504517,0.427807486631016,True
ENC_chs16_ks_5_att_se_smooth_False_onset_strength,0.8811187744140625,0.5775401069518716,True
ENC_chs16_ks_5_att_se_smooth_False_raw,1.2129517793655396,0.3315508021390374,True
ENC_chs16_ks_5_att_se_smooth_False_rh,0.967553973197937,0.5329768270944741,True
ENC_chs16_ks_5_att_se_smooth_False_ticks,1.0775798559188845,0.3868092691622103,True
ENC_chs16_ks_5_att_se_smooth_True_beats,1.110216736793518,0.4064171122994652,True
ENC_chs16_ks_5_att_se_smooth_True_bpm_estimates,1.0589840412139893,0.4295900178253119,True
ENC_chs16_ks_5_att_se_smooth_True_onset_strength,0.9519745707511902,0.5650623885918004,True
ENC_chs16_ks_5_att_se_smooth_True_raw,1.0347177982330322,0.4474153297682709,True
ENC_chs16_ks_5_att_se_smooth_True_rh,1.016415238380432,0.5133689839572193,True
ENC_chs16_ks_5_att_se_smooth_True_ticks,1.0743709802627563,0.4046345811051693,True
ENC_chs16_ks_7_att_None_smooth_False_beats,1.1861534118652344,0.4242424242424242,True
ENC_chs16_ks_7_att_None_smooth_False_bpm_estimates,1.0855892896652222,0.409982174688057,True
ENC_chs16_ks_7_att_None_smooth_False_onset_strength,1.0018759965896606,0.481283422459893,True
ENC_chs16_ks_7_att_None_smooth_False_raw,1.0881916284561155,0.3315508021390374,True
ENC_chs16_ks_7_att_None_smooth_False_rh,0.9557120203971864,0.5383244206773619,True
ENC_chs16_ks_7_att_None_smooth_False_ticks,1.0852054357528689,0.4224598930481283,True
ENC_chs16_ks_7_att_None_smooth_True_beats,1.114434838294983,0.4759358288770053,True
ENC_chs16_ks_7_att_None_smooth_True_bpm_estimates,1.0693926811218262,0.4171122994652406,True
ENC_chs16_ks_7_att_None_smooth_True_onset_strength,0.9283072352409364,0.5971479500891266,True
ENC_chs16_ks_7_att_None_smooth_True_raw,1.133194088935852,0.4295900178253119,True
ENC_chs16_ks_7_att_None_smooth_True_rh,1.123036503791809,0.4884135472370766,True
ENC_chs16_ks_7_att_None_smooth_True_ticks,1.090766191482544,0.4545454545454545,True
ENC_chs16_ks_7_att_convattn_smooth_False_beats,1.1262370347976685,0.338680926916221,True
ENC_chs16_ks_7_att_convattn_smooth_False_bpm_estimates,1.0876654386520386,0.3975044563279857,True
ENC_chs16_ks_7_att_convattn_smooth_False_onset_strength,0.886947751045227,0.6167557932263814,True
ENC_chs16_ks_7_att_convattn_smooth_False_raw,1.353183388710022,0.3761140819964349,True
ENC_chs16_ks_7_att_convattn_smooth_False_rh,0.9282892942428588,0.5828877005347594,True
ENC_chs16_ks_7_att_convattn_smooth_False_ticks,1.075997829437256,0.4064171122994652,True
ENC_chs16_ks_7_att_convattn_smooth_True_beats,1.093625783920288,0.3903743315508021,True
ENC_chs16_ks_7_att_convattn_smooth_True_bpm_estimates,1.086000680923462,0.427807486631016,True
ENC_chs16_ks_7_att_convattn_smooth_True_onset_strength,0.9418984651565552,0.5490196078431373,True
ENC_chs16_ks_7_att_convattn_smooth_True_raw,1.1133261919021606,0.392156862745098,True
